text,label
"Gilbert Gude	Washington	Survivors include his wife of 58 years , Jane Callaghan Gude of Washington ; five children , Sharon Gude of Rockville , Adrienne Lewis of Washington , Gilbert Gude Jr of Bethesda and Gregory Gude and Daniel Gude , both of Cabin John , Md",stateorprovinces_of_residence
Lashkar-e-Taiba	Islamic	Indian police hunt militants after Delhi gunbattle The massive hunt for the two militant suspects came as police said the group that claimed responsibility was supported by the Pakistan-based Islamic rebel group Lashkar-e-Taiba .,political/religious_affiliation
"Richard Perle	Defense Advisory Board	* Richard Perle , powerful member of the Defense Advisory Board that counsels the Pentagon , has `` admitted '' that the US `` made a mistake '' in not working more closely with the `` Iraqi opposition . ''",employee_of
"Waratahs	Phil Waugh	`` The funny thing about this competition is you 've got to be able to win when you play badly and we could hardly have played worse so it was good to walk away with the four points , '' Waratahs captain Phil Waugh said .",top_members/employees
"MNLF	Philippines	`` The Philippines would like to pursue , as an observer , its engagement with the OIC to further build on the gains of the 1996 GRP -LRB- Government of the Republic of the Philippines -RRB- - MNLF -LRB- Moro National Liberation Front -RRB- Peace Agreement and we look forward to Indonesia 's even more active engagement and leadership in its capacity as Chair of the OIC 's Committee of the Eight -LRB- C8 -RRB- , which is monitoring the 1996 agreement , '' Romulo told his Indonesian counterpart .",country_of_headquarters
"New Jerusalem Foundation	Talansky	The gag order began to weaken Tuesday when the New York Post identified the businessman involved in the alleged bribery as Talansky , who served as treasurer of Olmert 's nonprofit New Jerusalem Foundation .",top_members/employees
"Hashim Ahmad al-Tai	genocide	Defense Minister Sultan Hashim Ahmad al-Tai was convicted along with Saddam 's cousin and another officer of genocide , war crimes and crimes against humanity for their role in the massacre of thousands of Kurds two decades ago .",charges
"Abrams	NBC	`` I 'm standing there with my NBC colleague Pete Williams , '' said Abrams .",employee_of
"Pascal Yoadimnadji	Paris	Chadian Prime Minister Pascal Yoadimnadji died Friday at a Paris hospital where he was being treated for cardiovascular problems , the African nation 's embassy said .",city_of_death
"Central American Parliament	Guatemala City	Panama poised to withdraw from Central American Parliament PARLACEN , founded in 1991 , is based in Guatemala City and has six member states .",city_of_headquarters
"Blackburn Rovers	Sam Allardyce	A `` shocked '' Sam Allardyce was sacked as manager of Blackburn Rovers with immediate effect on Monday after nearly two years in charge , the English Premier League club announced on their official website .",top_members/employees
"Samsung	Yoon-Woo Lee	Samsung offers to buy SanDisk `` This offer is full and fair and we believe that , given an opportunity , your shareholders would agree , '' Samsung chief executive Yoon-Woo Lee wrote in the letter .",top_members/employees
"Julian Bond	NAACP	`` We are gratified that rock star David Bowie was moved to donate to the NAACP 's Jena campaign , '' National Board of Directors Chairman Julian Bond of the NAACP , said in a statement .",employee_of
"ABA	Spurs	But the players on both sides have no knowledge of the ABA in the mid-1970s , when there were several brawls between the Spurs and the Nuggets .",members
"Denso Corp	Guangdong Province	The two plants in Huangpu District and Zengcheng City , of Guangzhou , capital of Guangdong Province , had to suspend production because of the strike at the Japanese company , Denso Corp , said Zhu Linjie , a Beijing-based spokesman for Honda .",city_of_headquarters
"National Center for Disaster Preparedness	Irwin Redlener	`` There 's no penetration of the message coming out of the federal government , '' said Irwin Redlener , a doctor and director of the National Center for Disaster Preparedness at Columbia University .",top_members/employees
"CC	Competition Commission	British Competition Commission hits out over media tie-up `` The Competition Commission -LRB- CC -RRB- has provisionally found that the acquisition by British Sky Broadcasting plc of a 179 percent share in ITV plc restricts competition and therefore operates against the public interest , '' a statement said .",alternate_names
"FEC	Trevor Potter	McCain 's lawyer , former FEC Chairman Trevor Potter , has said McCain did not encumber any money he would have received from the federal treasury .",top_members/employees
"He	attorney general	`` He did n't have a case there , '' said Ingram , who covered Flowers ' years as attorney general .",title
"American Bankers Association	James Chessen	`` Banks are committed as ever to assuring the health of the FDIC because we understand the importance of deposit insurance to bank customers everywhere , '' James Chessen , American Bankers Association chief economist said in a statement .",top_members/employees
"he	Washington	A native of Washington , he was also an early advocate for DC home rule and a sponsor of legislation that led to the building of the Metro system .",stateorprovinces_of_residence
Remy Ma	NYC nightclub	Rapper Remy Ma gets 8 years in prison for shooting woman outside NYC nightclub,cities_of_residence
Kennedy Space Center	NASA	Mission Control cleared a landing opportunity at NASA 's Kennedy Space Center in Florida .,parents
"Kurnaz	Turkish	Kurnaz , who was born in Bremen , Germany , but has Turkish citizenship , was detained in Pakistan in 2001 , turned over to US authorities and held at the US prison camp in Cuba as a terror suspect .",origin
"Irene Morgan Kirkaldy	Va.	Irene Morgan Kirkaldy , 90 , who died of Alzheimer 's disease Aug. 10 at her home in Gloucester , Va. , quietly changed history in 1944 when she refused to give up her seat on a crowded Greyhound bus to a white couple .",stateorprovince_of_death
"Servicemembers Legal Defense Network	Kevin Nix	Kevin Nix , communications director at the Servicemembers Legal Defense Network , said the group wants Obama to repeal the policy the same way Clinton introduced it in 1993 -- through the defense authorization bill .",top_members/employees
"Ayatollah Ali Khamenei	Supreme	Supreme Leader Ayatollah Ali Khamenei has ordered protests to end , leaving Mousavi with the choice of restraining followers or continuing to directly challenge the country 's ultimate authority despite threats of escalating force .",employee_of
"FOF	James Dobson	Dr James Dobson To Step Down At FOF Last February , Dobson began distancing himself from the ministry 's day-to-day operations when he stepped down as chairman of the board .",top_members/employees
"Forsberg	New York	Forsberg was born in 1943 in Huntsville , Ala , and grew up on Long Island in New York .",stateorprovinces_of_residence
"American Psychological Association	Nicholas A Cummings	One of those critics is the American Psychological Association , and , ironically , former APA President Nicholas A Cummings , PhD , ScD",top_members/employees
"Lindsay M. Hayes	specialist	The study done for the state by Lindsay M. Hayes , a national specialist in prison suicide prevention , had 29 recommendations , including increasing monitoring of suicidal inmates , adding training for staff , and improving mental health treatment .",title
"Steve McPherson	Entertainment Group	ABC executives , particularly Entertainment Group President Steve McPherson , might be having similar visions .",employee_of
"John Negroponte	US	US Deputy Secretary of State John Negroponte will visit Israel next week , the State Department announced late Saturday .",employee_of
"Ali Larijani	Parliament	Parliament speaker Ali Larijani , Iran 's former chief nuclear negotiator , on Wednesday accused US President Barack Obama of state terrorism over the killing .",employee_of
FMF	Decio De Maria	The FMF general secretary Decio De Maria said this week the federation would not accept conditions imposed by players in order to play with the national team .,top_members/employees
Cutrone	New Yorker	Cutrone on being a New Yorker `` I see myself represented in the spirit of New York City .,cities_of_residence
"Convocation of Anglicans in North America	Peter Akinola	Robinson ' s consecration in 2003 outraged conservatives in the 77 - million-member communion , and Minns ' recent consecration to head the Convocation of Anglicans in North America , led by Nigerian Archbishop Peter Akinola , reflects the profound divisions tearing at the communion .",top_members/employees
"MBIA Inc.	Wall Street	Bond insurer MBIA Inc. surprised Wall Street on Wednesday with a second-quarter profit , which it says was partly fueled by the addition of new clients in its advisory business .",member_of
"M. Enkhbold	Mongolia	Sanj Bayar , the party 's former secretary general , won the election by defeating the only other candidate M. Enkhbold , the former chairman of the party and Mongolia 's prime minister .",countries_of_residence
